# Updated on: July 06 2021
# NOTE: short arm = nt 10000-125184587; long arm = nt 143184588-248946422 
gene_num,gene,chr,start,end,arm,type,strand,range_start,range_end,overlap
1176,LINGO4,1,151800264,151805419,long,gene,minus,151790535,151806070,
1177,RORC,1,151806071,151832451,long,gene,minus,151805420,151837817,
1178,C2CD4D,1,151837818,151840557,long,gene,minus,151832452,151847100,
1179,THEM5,1,151847101,151853712,long,gene,minus,151840558,151870865,
1180,THEM4,1,151870866,151909511,long,gene,minus,151853713,151982914,
1181,S100A10,1,151982915,151993859,long,gene,minus,151909512,152032505,
1182,S100A11,1,152032506,152037004,long,gene,minus,151993860,152079412,
1183,LOC100131107,1,152079413,152080924,long,gene,minus,152037005,152084140,
1184,TCHHL1,1,152084141,152089064,long,gene,minus,152080925,152106316,
1185,TCHH,1,152106317,152115444,long,gene,minus,152089065,152153594,
1186,RPTN,1,152153595,152159228,long,gene,minus,152115445,152212075,
1187,HRNR,1,152212076,152224193,long,gene,minus,152159229,152302164,
1188,FLG,1,152302165,152325239,long,gene,minus,152224194,152348734,
1189,FLG2,1,152348735,152360028,long,gene,minus,152325240,152409242,
1190,CRNN,1,152409243,152414263,long,gene,minus,152360029,152510802,
1191,LCE5A,1,152510803,152512177,long,gene,plus,152414264,152514481,
1192,CRCT1,1,152514482,152516010,long,gene,plus,152512178,152565653,
1193,LCE3E,1,152565654,152566780,long,gene,minus,152516011,152579380,
1194,LCE3D,1,152579381,152580516,long,gene,minus,152566781,152600233,
1195,LCE3C,1,152600234,152601086,long,gene,plus,152580517,152613810,
1196,LCE3B,1,152613811,152614098,long,gene,plus,152601087,152622833,
1197,LCE3A,1,152622834,152623103,long,gene,minus,152614099,152663379,
1198,LCE2D,1,152663380,152664659,long,gene,plus,152623104,152675278,
1199,LCE2C,1,152675279,152676569,long,gene,plus,152664660,152686122,
1200,LCE2B,1,152686123,152687397,long,gene,plus,152676570,152698344,
1201,LCE2A,1,152698345,152699442,long,gene,plus,152687398,152708159,
1202,LCE4A,1,152708160,152709434,long,gene,plus,152699443,152719521,
1203,C1orf68,1,152719522,152720470,long,gene,plus,152709435,152758024,
1204,KPRP,1,152758025,152762053,long,gene,plus,152720471,152775139,
1205,LCE1F,1,152775140,152777024,long,gene,plus,152762054,152786256,
1206,LCE1E,1,152786257,152788426,long,gene,plus,152777025,152796720,
1207,LCE1D,1,152796721,152798181,long,gene,plus,152788427,152804831,
1208,LCE1C,1,152804832,152806651,long,gene,minus,152798182,152811970,
1209,LCE1B,1,152811971,152813108,long,gene,plus,152806652,152827472,
1210,LCE1A,1,152827473,152828097,long,gene,plus,152813109,152842829,
1211,LCE6A,1,152842830,152844211,long,gene,plus,152828098,152878321,
1212,SMCP,1,152878322,152885047,long,gene,plus,152844212,152908545,
1213,IVL,1,152908546,152911886,long,gene,plus,152885048,152968754,
1214,SPRR4,1,152968755,152972602,long,gene,plus,152911887,152984080,
1215,SPRR1A,1,152984081,152985814,long,gene,plus,152972603,153001748,
1216,SPRR3,1,153001749,153003856,long,gene,plus,152985815,153031202,
1217,SPRR1B,1,153031203,153032900,long,gene,plus,153003857,153039731,
1218,SPRR2D,1,153039732,153041120,long,gene,minus,153032901,153056119,
1219,SPRR2A,1,153056120,153057512,long,gene,minus,153041121,153070225,
1220,SPRR2B,1,153070226,153071611,long,gene,minus,153057513,153093134,
1221,SPRR2E,1,153093135,153094526,long,gene,minus,153071612,153112120,
1222,SPRR2F,1,153112121,153119468,long,gene,minus,153094527,153149581,
1223,SPRR2G,1,153149582,153195377,long,gene,minus,153119469,153203429,
1224,LELP1,1,153203430,153205120,long,gene,plus,153195378,153217583,
1225,PRR9,1,153217584,153219310,long,gene,plus,153205121,153259634,
1226,LORICRIN,1,153259635,153262125,long,gene,plus,153219311,153297115,
1227,PGLYRP3,1,153297116,153312975,long,gene,minus,153262126,153327409,
1228,PGLYRP4,1,153327410,153348844,long,gene,minus,153312976,153357853,
1229,S100A9,1,153357854,153361023,long,gene,plus,153348845,153373710,
1230,S100A12,1,153373711,153375621,long,gene,minus,153361024,153390031,
1231,S100A8,1,153390032,153422583,long,gene,minus,153375622,153457743,True
1232,S100A7A,1,153416520,153423222,long,gene,plus,153375622,153457743,True
1233,S100A7,1,153457744,153460651,long,gene,minus,153423223,153534598,
1234,S100A6,1,153534599,153536049,long,gene,minus,153460652,153537113,
1235,S100A5,1,153537114,153543514,long,gene,minus,153536050,153543620,
1236,S100A4,1,153543621,153545806,long,gene,minus,153543515,153547328,
1237,S100A3,1,153547329,153549258,long,gene,minus,153545807,153561107,
1238,S100A2,1,153561108,153565844,long,gene,minus,153549259,153606882,
1239,S100A16,1,153606883,153613137,long,gene,minus,153565845,153614254,
1240,S100A14,1,153614255,153616917,long,gene,minus,153613138,153618798,
1241,S100A13,1,153618799,153634361,long,gene,minus,153616918,153658653,True
1242,S100A1,1,153628434,153632039,long,gene,plus,153616918,153634065,True
1243,CHTOP,1,153634066,153646306,long,gene,plus,153632040,153658653,True
1244,SNAPIN,1,153658654,153661852,long,gene,plus,153646307,153678648,True
1245,ILF2,1,153661788,153670993,long,gene,minus,153646307,153678648,True
1246,NPR1,1,153678649,153693992,long,gene,plus,153670994,153728049,
1247,INTS3,1,153728050,153774808,long,gene,plus,153693993,153775406,
1248,SLC27A3,1,153775407,153780157,long,gene,plus,153774809,153804724,
1249,GATAD2B,1,153804725,153923953,long,gene,minus,153780158,153929500,
1250,DENND4B,1,153929501,153946718,long,gene,minus,153923954,153947674,
1251,CRTC2,1,153947675,153958643,long,gene,minus,153946719,153959109,
1252,SLC39A1,1,153959110,153968184,long,gene,minus,153958644,153974268,True
1253,CREB3L4,1,153967487,153974364,long,gene,plus,153958644,153981649,True
1254,JTB,1,153974269,153977674,long,gene,minus,153968185,153981649,True
1255,RAB13,1,153981650,153990644,long,gene,minus,153977675,153990761,
1256,RPS27,1,153990762,153992155,long,gene,plus,153990645,153992581,
1257,NUP210L,1,153992582,154155116,long,gene,minus,153992156,154155307,
1258,TPM3,1,154155308,154192100,long,gene,minus,154155117,154199084,
1259,C1orf189,1,154199085,154206333,long,gene,minus,154192101,154206719,
1260,C1orf43,1,154206720,154220590,long,gene,minus,154206334,154272628,True
1261,UBAP2L,1,154220172,154271510,long,gene,plus,154206334,154272628,True
1262,HAX1,1,154272629,154275875,long,gene,plus,154271511,154321058,
1263,AQP10,1,154321059,154325325,long,gene,plus,154275876,154325524,
1264,ATP8B2,1,154325525,154351304,long,gene,plus,154325326,154405342,
1265,IL6R,1,154405343,154469450,long,gene,plus,154351305,154502218,True
1266,SHE,1,154467195,154502560,long,gene,minus,154351305,154548576,True
1267,TDRD10,1,154502219,154548147,long,gene,plus,154469451,154548576,True
1268,UBE2Q1,1,154548577,154558662,long,gene,minus,154548148,154567777,
1269,CHRNB2,1,154567778,154584708,long,gene,plus,154558663,154697454,True
1270,ADAR,1,154582057,154627997,long,gene,minus,154558663,154697454,True
1271,KCNN3,1,154697455,154870281,long,gene,minus,154627998,154924739,
1272,PMVK,1,154924740,154942658,long,gene,minus,154870282,154944079,
1273,PBXIP1,1,154944080,154956099,long,gene,minus,154942659,154957025,
1274,PYGO2,1,154957026,154961782,long,gene,minus,154956100,154962297,
1275,SHC1,1,154962298,154974492,long,gene,minus,154961783,154974680,
1276,CKS1B,1,154974681,154979251,long,gene,plus,154974493,154983343,
1277,FLAD1,1,154983344,154993111,long,gene,plus,154979252,154993585,
1278,LENEP,1,154993586,154994321,long,gene,plus,154993112,155002627,
1279,ZBTB7B,1,155002628,155018523,long,gene,plus,154994322,155033805,True
1280,DCST2,1,155018513,155033781,long,gene,minus,154994322,155033805,True
1281,DCST1,1,155033806,155050930,long,gene,plus,155033782,155051315,
1282,ADAM15,1,155051316,155062775,long,gene,plus,155050931,155063739,
1283,EFNA4,1,155063740,155069553,long,gene,plus,155062776,155078836,
1284,EFNA3,1,155078837,155087538,long,gene,plus,155069554,155127875,
1285,EFNA1,1,155127876,155134899,long,gene,plus,155087539,155135374,
1286,SLC50A1,1,155135375,155138853,long,gene,plus,155134900,155139890,
1287,DPM3,1,155139891,155140573,long,gene,minus,155138854,155169407,
1288,KRTCAP2,1,155169408,155173304,long,gene,minus,155140574,155173380,
1289,TRIM46,1,155173381,155184971,long,gene,plus,155173305,155185823,
1290,MUC1,1,155185824,155192915,long,gene,minus,155184972,155195587,
1291,THBS3,1,155195588,155209180,long,gene,minus,155192916,155234451,True
1292,MTX1,1,155208695,155213839,long,gene,plus,155192916,155234451,True
1293,GBA,1,155234452,155244627,long,gene,minus,155213840,155247204,
1294,FAM189B,1,155247205,155255892,long,gene,minus,155244628,155255980,
1295,SCAMP3,1,155255981,155262360,long,gene,minus,155255893,155262867,
1296,CLK2,1,155262868,155273504,long,gene,minus,155262361,155277426,
1297,HCN3,1,155277427,155289848,long,gene,plus,155273505,155308800,True
1298,PKLR,1,155289293,155301438,long,gene,minus,155273505,155308800,True
1299,FDPS,1,155308801,155320665,long,gene,plus,155301439,155320893,
1300,RUSC1,1,155320894,155331118,long,gene,plus,155320666,155335262,
1301,ASH1L,1,155335263,155563160,long,gene,minus,155331119,155610169,
1302,MSTO1,1,155610170,155614967,long,gene,plus,155563161,155659441,
1303,YY1AP1,1,155659442,155688996,long,gene,minus,155614968,155749658,True
1304,DAP3,1,155687902,155739010,long,gene,plus,155614968,155749658,True
1305,GON4L,1,155749659,155859431,long,gene,minus,155739011,155859501,
1306,SYT11,1,155859502,155885199,long,gene,plus,155859432,155897807,
1307,RIT1,1,155897808,155911349,long,gene,minus,155885200,155913044,
1308,KHDC4,1,155913045,155934413,long,gene,minus,155911350,155941637,
1309,RXFP4,1,155941638,155943087,long,gene,plus,155934414,155946850,
1310,ARHGEF2,1,155946851,155991262,long,gene,minus,155943088,156009047,
1311,SSR2,1,156009048,156020951,long,gene,minus,155991263,156033128,
1312,UBQLN4,1,156033129,156053798,long,gene,minus,156020952,156054781,
1313,LAMTOR2,1,156054782,156058506,long,gene,plus,156053799,156061159,
1314,RAB25,1,156061160,156070504,long,gene,plus,156058507,156072012,
1315,MEX3A,1,156072013,156082465,long,gene,minus,156070505,156082572,
1316,LMNA,1,156082573,156140081,long,gene,plus,156082466,156149671,
1317,SEMA4A,1,156149672,156177746,long,gene,plus,156140082,156194088,
1318,SLC25A44,1,156194089,156212796,long,gene,plus,156177747,156212987,
1319,PMF1-BGLAP,1,156212988,156243332,long,gene,plus,156212797,156249223,True
1320,PMF1,1,156213007,156240042,long,gene,plus,156212797,156242183,True
1321,BGLAP,1,156242184,156243317,long,gene,plus,156240043,156243319,
1322,PAQR6,1,156243320,156248522,long,gene,minus,156243318,156249223,True
1323,SMG5,1,156249224,156291516,long,gene,minus,156248523,156292687,True
1324,TMEM79,1,156282932,156292443,long,gene,plus,156248523,156292687,True
1325,GLMP,1,156292688,156295689,long,gene,minus,156292444,156298623,
1326,VHLL,1,156298624,156299307,long,gene,minus,156295690,156308967,
1327,CCT3,1,156308968,156338292,long,gene,minus,156299308,156366043,True
1328,TSACC,1,156337314,156346995,long,gene,plus,156299308,156366043,True
1329,RHBG,1,156366044,156385219,long,gene,plus,156346996,156463726,
1330,MEF2D,1,156463727,156500840,long,gene,minus,156385220,156525404,
1331,IQGAP3,1,156525405,156572605,long,gene,minus,156500841,156579722,
1332,TTC24,1,156579723,156587719,long,gene,plus,156572606,156591775,
1333,NAXE,1,156591776,156599818,long,gene,plus,156587720,156601503,True
1334,GPATCH4,1,156594301,156601479,long,gene,minus,156587720,156601503,True
1335,HAPLN2,1,156601504,156626608,long,gene,plus,156601480,156642116,
1336,BCAN,1,156642117,156659528,long,gene,plus,156626609,156668762,
1337,NES,1,156668763,156677407,long,gene,minus,156659529,156699605,
1338,CRABP2,1,156699606,156705784,long,gene,minus,156677408,156721890,
1339,ISG20L2,1,156721891,156728766,long,gene,minus,156705785,156737302,True
1340,METTL25B,1,156728469,156736960,long,gene,plus,156705785,156737302,True
1341,MRPL24,1,156737303,156741267,long,gene,minus,156736961,156742106,
1342,HDGF,1,156742107,156752448,long,gene,minus,156741268,156767534,
1343,PRCC,1,156767535,156800815,long,gene,plus,156752449,156806237,
1344,SH2D2A,1,156806238,156816853,long,gene,minus,156800816,156840062,True
1345,NTRK1,1,156815750,156881850,long,gene,plus,156800816,156893696,True
1346,INSRR,1,156840063,156859117,long,gene,minus,156816854,156893696,True
1347,PEAR1,1,156893697,156916429,long,gene,plus,156881851,156920607,
1348,LRRC71,1,156920608,156941240,long,gene,plus,156916430,157092042,True
1349,ARHGEF11,1,156934840,157046903,long,gene,minus,156916430,157092042,True
1350,ETV3L,1,157092043,157112832,long,gene,minus,157046904,157121190,
1351,ETV3,1,157121191,157138575,long,gene,minus,157112833,157513376,
1352,FCRL5,1,157513377,157552533,long,gene,minus,157138576,157573746,
1353,FCRL4,1,157573747,157598085,long,gene,minus,157552534,157676480,
1354,FCRL3,1,157676481,157700985,long,gene,minus,157598086,157745732,
1355,FCRL2,1,157745733,157777472,long,gene,minus,157700986,157792248,
1356,FCRL1,1,157792249,157820134,long,gene,minus,157777473,157827067,
1357,CD5L,1,157827068,157841844,long,gene,minus,157820135,157993612,
1358,KIRREL1,1,157993613,158100262,long,gene,plus,157841845,158178029,
1359,CD1D,1,158178030,158186427,long,gene,plus,158100263,158248335,
1360,CD1A,1,158248336,158258269,long,gene,plus,158186428,158285405,
1361,CD1B,1,158285406,158331531,long,gene,minus,158258270,158353122,True
1362,CD1C,1,158289887,158294774,long,gene,plus,158258270,158353122,True
1363,CD1E,1,158353123,158357554,long,gene,plus,158331532,158398521,
1364,OR10T2,1,158398522,158399466,long,gene,minus,158357555,158418209,
1365,OR10K2,1,158418210,158426237,long,gene,minus,158399467,158461833,
1366,OR10K1,1,158461834,158467458,long,gene,plus,158426238,158479877,
1367,OR10R2,1,158479878,158480885,long,gene,plus,158467459,158544549,
1368,OR6Y1,1,158544550,158554405,long,gene,minus,158480886,158560605,
1369,OR6P1,1,158560606,158570580,long,gene,minus,158554406,158578918,
1370,OR10X1,1,158578919,158579899,long,gene,minus,158570581,158605267,
1371,OR10Z1,1,158605268,158612514,long,gene,plus,158579900,158699677,True
1372,SPTA1,1,158610498,158686715,long,gene,minus,158579900,158699677,True
1373,OR6K2,1,158699678,158700652,long,gene,minus,158686716,158716326,
1374,OR6K3,1,158716327,158720720,long,gene,minus,158700653,158754815,
1375,OR6K6,1,158754816,158755847,long,gene,plus,158720721,158764213,
1376,OR6N1,1,158764214,158840979,long,gene,minus,158755848,158931546,True
1377,OR6N2,1,158774222,158781204,long,gene,minus,158755848,158831350,True
1378,MNDA,1,158831351,158849502,long,gene,plus,158781205,158931546,True
1379,PYHIN1,1,158931547,158990909,long,gene,plus,158849503,158999970,
1380,PYDC5,1,158999971,159000312,long,gene,minus,158990910,159059225,True
1381,IFI16,1,158999976,159055151,long,gene,plus,158990910,159059225,True
1382,AIM2,1,159059226,159132351,long,gene,minus,159055152,159171591,
1383,CADM3,1,159171592,159203313,long,gene,plus,159132352,159204874,
1384,ACKR1,1,159204875,159206500,long,gene,plus,159203314,159283574,
1385,FCER1A,1,159283575,159308202,long,gene,plus,159206501,159397464,
1386,OR10J1,1,159397465,159440967,long,gene,plus,159308203,159535077,
1387,OR10J5,1,159535078,159536007,long,gene,minus,159440968,159587825,
1388,APCS,1,159587826,159588865,long,gene,plus,159536008,159712288,
1389,CRP,1,159712289,159714589,long,gene,minus,159588866,159780961,
1390,DUSP23,1,159780962,159782543,long,gene,plus,159714590,159800505,
1391,FCRL6,1,159800506,159816257,long,gene,plus,159782544,159826688,
1392,SLAMF8,1,159826689,159837497,long,gene,plus,159816258,159854315,
1393,VSIG8,1,159854316,159862657,long,gene,minus,159837498,159872363,
1394,CFAP45,1,159872364,159900165,long,gene,minus,159862658,159918110,
1395,TAGLN2,1,159918111,159925507,long,gene,minus,159900166,159927040,
1396,IGSF9,1,159927041,159945661,long,gene,minus,159925508,159951491,
1397,SLAMF9,1,159951492,159984730,long,gene,minus,159945662,160024952,
1398,PIGM,1,160024953,160031990,long,gene,minus,159984731,160037466,
1399,KCNJ10,1,160037467,160070160,long,gene,minus,160031991,160081537,
1400,KCNJ9,1,160081538,160090563,long,gene,plus,160070161,160091338,
1401,IGSF8,1,160091339,160099442,long,gene,minus,160090564,160115758,
1402,ATP1A2,1,160115759,160143591,long,gene,plus,160099443,160151602,
1403,ATP1A4,1,160151603,160186980,long,gene,plus,160143592,160190574,
1404,CASQ1,1,160190575,160201886,long,gene,plus,160186981,160205383,
1405,PEA15,1,160205384,160215376,long,gene,plus,160201887,160215719,
1406,DCAF8,1,160215720,160262549,long,gene,minus,160215377,160276806,
1407,PEX19,1,160276807,160285151,long,gene,minus,160262550,160288593,
1408,COPA,1,160288594,160343250,long,gene,minus,160285152,160343327,
1409,NCSTN,1,160343328,160358949,long,gene,plus,160343251,160367070,
1410,NHLH1,1,160367071,160372846,long,gene,plus,160358950,160400563,
1411,VANGL2,1,160400564,160428674,long,gene,plus,160372847,160485029,
1412,SLAMF6,1,160485030,160523263,long,gene,minus,160428675,160541097,
1413,CD84,1,160541098,160579515,long,gene,minus,160523264,160608105,
1414,SLAMF1,1,160608106,160647281,long,gene,minus,160579516,160678745,
1415,CD48,1,160678746,160711836,long,gene,minus,160647282,160739056,
1416,SLAMF7,1,160739057,160754821,long,gene,plus,160711837,160796111,
1417,LY9,1,160796112,160828256,long,gene,plus,160754822,160830159,
1418,CD244,1,160830160,160862892,long,gene,minus,160828257,160876539,
1419,ITLN1,1,160876540,160885180,long,gene,minus,160862893,160945019,
1420,ITLN2,1,160945020,160957378,long,gene,minus,160885181,160995210,
1421,F11R,1,160995211,161021152,long,gene,minus,160957379,161037630,
1422,TSTD1,1,161037631,161038964,long,gene,minus,161021153,161039250,
1423,USF1,1,161039251,161045977,long,gene,minus,161038965,161046941,
1424,ARHGAP30,1,161046942,161069971,long,gene,minus,161045978,161070997,
1425,NECTIN4,1,161070998,161089566,long,gene,minus,161069972,161098360,
1426,KLHDC9,1,161098361,161100346,long,gene,plus,161089567,161100555,
1427,PFDN2,1,161100556,161118043,long,gene,minus,161100347,161118091,
1428,NIT1,1,161118092,161125446,long,gene,plus,161118044,161132702,True
1429,DEDD,1,161120974,161132783,long,gene,minus,161118044,161159486,True
1430,UFC1,1,161132703,161158856,long,gene,plus,161125447,161159486,True
1431,USP21,1,161159487,161165752,long,gene,plus,161158857,161165823,
1432,PPOX,1,161165824,161178277,long,gene,plus,161165753,161184301,True
1433,B4GALT3,1,161171310,161185007,long,gene,minus,161165753,161197416,True
1434,ADAMTS4,1,161184302,161202339,long,gene,minus,161178278,161215294,True
1435,NDUFS2,1,161197417,161214395,long,gene,plus,161185008,161215294,True
1436,FCER1G,1,161215295,161219245,long,gene,plus,161214396,161222291,
1437,APOA2,1,161222292,161223628,long,gene,minus,161219246,161225942,
1438,TOMM40L,1,161225943,161230746,long,gene,plus,161223629,161258733,True
1439,NR1I3,1,161229666,161238623,long,gene,minus,161223629,161258733,True
1440,PCP4L1,1,161258734,161285450,long,gene,plus,161238624,161303593,
1441,MPZ,1,161303594,161309969,long,gene,minus,161285451,161314380,
1442,SDHC,1,161314381,161375340,long,gene,plus,161309970,161505429,True
1443,CFAP126,1,161364733,161367876,long,gene,minus,161309970,161505429,True
1444,FCGR2A,1,161505430,161524048,long,gene,plus,161375341,161524539,
1445,HSPA6,1,161524540,161526894,long,gene,plus,161524049,161541758,
1446,FCGR3A,1,161541759,161550737,long,gene,minus,161526895,161623195,
1447,FCGR3B,1,161623196,161631963,long,gene,minus,161550738,161647242,
1448,FCGR2B,1,161647243,161678654,long,gene,plus,161631964,161707021,
1449,FCRLA,1,161707022,161714352,long,gene,plus,161678655,161721543,
1450,FCRLB,1,161721544,161728143,long,gene,plus,161714353,161749785,
1451,DUSP12,1,161749786,161757238,long,gene,plus,161728144,161766319,
1452,ATF6,1,161766320,161964070,long,gene,plus,161757239,161983191,
1453,OLFML2B,1,161983192,162023869,long,gene,minus,161964071,162069690,
1454,NOS1AP,1,162069691,162370475,long,gene,plus,162023870,162373202,
1455,SPATA46,1,162373203,162376962,long,gene,minus,162370476,162378840,
1456,C1orf226,1,162378841,162386812,long,gene,plus,162376963,162395267,
1457,SH2D1B,1,162395268,162412136,long,gene,minus,162386813,162497173,
1458,UHMK1,1,162497174,162529631,long,gene,plus,162412137,162561530,
1459,UAP1,1,162561531,162599837,long,gene,plus,162529632,162630862,
1460,DDR2,1,162630863,162787405,long,gene,plus,162599838,162790701,
1461,HSD17B7,1,162790702,162812823,long,gene,plus,162787406,162851019,
1462,CCDC190,1,162851020,162868918,long,gene,minus,162812824,163068870,
1463,RGS4,1,163068871,163076802,long,gene,plus,162868919,163142298,
1464,RGS5,1,163142299,163321735,long,gene,minus,163076803,163321947,
1465,NUF2,1,163321948,163355764,long,gene,plus,163321736,164559183,
1466,PBX1,1,164559184,164886047,long,gene,plus,163355765,165201866,
1467,LMX1A,1,165201867,165356715,long,gene,minus,164886048,165400921,
1468,RXRG,1,165400922,165445126,long,gene,minus,165356716,165543999,
1469,LRRC52,1,165544000,165563957,long,gene,plus,165445127,165631233,
1470,MGST3,1,165631234,165656136,long,gene,plus,165563958,165662215,
1471,ALDH9A1,1,165662216,165698562,long,gene,minus,165656137,165724290,
1472,TMCO1,1,165724291,165768922,long,gene,minus,165698563,165827613,
1473,UCK2,1,165827614,165911618,long,gene,plus,165768923,166055917,
1474,FAM78B,1,166055918,166167001,long,gene,minus,165911619,166839446,
1475,POGK,1,166839447,166856359,long,gene,plus,166167002,166856509,
1476,TADA1,1,166856510,166876264,long,gene,minus,166856360,166908186,
1477,ILDR2,1,166908187,166975540,long,gene,minus,166876265,167052835,True
1478,MAEL,1,166921121,167022214,long,gene,plus,166876265,167052835,True
1479,GPA33,1,167052836,167090392,long,gene,minus,167022215,167094047,
1480,STYXL2,1,167094048,167129165,long,gene,plus,167090393,167220877,
1481,POU2F1,1,167220878,167427345,long,gene,plus,167129166,167430639,
1482,CD247,1,167430640,167518542,long,gene,minus,167427346,167541012,
1483,CREG1,1,167541013,167553762,long,gene,minus,167518543,167630231,
1484,RCSD1,1,167630232,167708696,long,gene,plus,167553763,167721981,
1485,MPZL1,1,167721982,167791919,long,gene,plus,167708697,167809079,
1486,ADCY10,1,167809080,167916389,long,gene,minus,167791920,167916674,
1487,MPC2,1,167916675,167937072,long,gene,minus,167916390,168079541,True
1488,DCAF6,1,167936239,168075836,long,gene,plus,167916390,168079541,True
1489,GPR161,1,168079542,168137667,long,gene,minus,168075837,168178961,
1490,TIPRL,1,168178962,168202109,long,gene,plus,168137668,168226003,
1491,SFT2D2,1,168226004,168253021,long,gene,plus,168202110,168280876,
1492,TBX19,1,168280877,168314426,long,gene,plus,168253022,168540767,
1493,XCL2,1,168540768,168543997,long,gene,minus,168314427,168574127,
1494,XCL1,1,168574128,168582069,long,gene,plus,168543998,168695467,
1495,DPT,1,168695468,168729206,long,gene,minus,168582070,169106689,
1496,ATP1B1,1,169106690,169132719,long,gene,plus,168729207,169368194,True
1497,NME7,1,169132531,169367797,long,gene,minus,168729207,169368194,True
1498,BLZF1,1,169368195,169396575,long,gene,plus,169367798,169463908,True
1499,CCDC181,1,169394870,169462221,long,gene,minus,169367798,169463908,True
1500,SLC19A2,1,169463909,169485970,long,gene,minus,169462222,169511950,
1501,F5,1,169511951,169586630,long,gene,minus,169485971,169588848,
1502,SELP,1,169588849,169630125,long,gene,minus,169586631,169690666,
1503,SELL,1,169690667,169711620,long,gene,minus,169630126,169722639,
1504,SELE,1,169722640,169734079,long,gene,minus,169711621,169792523,
1505,METTL18,1,169792524,169794907,long,gene,minus,169734080,169849630,True
1506,C1orf112,1,169794730,169854080,long,gene,plus,169734080,169921325,True
1507,SCYL3,1,169849631,169894267,long,gene,minus,169794908,169921325,True
1508,KIFAP3,1,169921326,170085203,long,gene,minus,169894268,170145958,
1509,NTMT2,1,170145959,170168866,long,gene,plus,170085204,170532133,
1510,GORAB,1,170532134,170553834,long,gene,plus,170168867,170662727,
1511,PRRX1,1,170662728,170739421,long,gene,plus,170553835,170935470,
1512,MROH9,1,170935471,171066341,long,gene,plus,170739422,171090872,
1513,FMO3,1,171090873,171117819,long,gene,plus,171066342,171185207,
1514,FMO2,1,171185208,171212686,long,gene,plus,171117820,171248472,
1515,FMO1,1,171248473,171285978,long,gene,plus,171212687,171314130,
1516,FMO4,1,171314131,171342084,long,gene,plus,171285979,171485495,
1517,PRRC2C,1,171485496,171593511,long,gene,plus,171342085,171619762,
1518,MYOCOS,1,171619763,171626888,long,gene,plus,171593512,171635416,
1519,MYOC,1,171635417,171652688,long,gene,minus,171626889,171700159,
1520,VAMP4,1,171700160,171742844,long,gene,minus,171652689,171781659,
1521,METTL13,1,171781660,171797716,long,gene,plus,171742845,171841494,
1522,DNM3,1,171841495,172418466,long,gene,plus,171797717,172418559,
1523,C1orf105,1,172418560,172468829,long,gene,plus,172418467,172532348,True
1524,PIGC,1,172441457,172444069,long,gene,minus,172418467,172532348,True
1525,SUCO,1,172532349,172611833,long,gene,plus,172468830,172659102,
1526,FASLG,1,172659103,172666876,long,gene,plus,172611834,173039201,
1527,TNFSF18,1,173039202,173050941,long,gene,minus,172666877,173183728,
1528,TNFSF4,1,173183729,173462208,long,gene,minus,173050942,173477334,
1529,PRDX6,1,173477335,173488815,long,gene,plus,173462209,173500459,
1530,SLC9C2,1,173500460,173603072,long,gene,minus,173488816,173608335,True
1531,TEX50,1,173603003,173637130,long,gene,plus,173488816,173714911,True
1532,ANKRD45,1,173608336,173705430,long,gene,minus,173603073,173714911,True
1533,KLHL20,1,173714912,173786826,long,gene,plus,173705431,173799549,
1534,CENPL,1,173799550,173824883,long,gene,minus,173786827,173868081,True
1535,DARS2,1,173824673,173858546,long,gene,plus,173786827,173868081,True
1536,ZBTB37,1,173868082,173903547,long,gene,plus,173858547,173903799,
1537,SERPINC1,1,173903800,173917327,long,gene,minus,173903548,173931083,
1538,RC3H1,1,173931084,174022357,long,gene,minus,173917328,174159413,
1539,RABGAP1L,1,174159414,174995308,long,gene,plus,174022358,174999434,True
1540,GPR52,1,174447964,174449545,long,gene,plus,174022358,174999434,True
1541,CACYBP,1,174999435,175012027,long,gene,plus,174995309,175012957,
1542,MRPS14,1,175012958,175023425,long,gene,minus,175012028,175067832,
1543,TNN,1,175067833,175148075,long,gene,plus,175023426,175156985,
1544,KIAA0040,1,175156986,175193295,long,gene,minus,175148076,175315193,
1545,TNR,1,175315194,175743702,long,gene,minus,175193296,175944830,
1546,COP1,1,175944831,176209087,long,gene,minus,175743703,176463158,
1547,PAPPA2,1,176463159,176845601,long,gene,plus,176209088,176855116,
1548,ASTN1,1,176855117,177164854,long,gene,minus,176845602,177170889,
1549,BRINP2,1,177170890,177282422,long,gene,plus,177164855,177928787,
1550,CRYZL2P-SEC16B,1,177928788,178037976,long,gene,minus,177282423,178093728,True
1551,SEC16B,1,177928788,177984284,long,gene,minus,177282423,178093728,True
1552,RASAL2,1,178093729,178478879,long,gene,plus,178037977,178513108,True
1553,CLEC20A,1,178478153,178499623,long,gene,minus,178037977,178513108,True
1554,TEX35,1,178513109,178523510,long,gene,plus,178499624,178725232,
1555,RALGPS2,1,178725233,178921842,long,gene,plus,178523511,179025803,True
1556,ANGPTL1,1,178849535,178871077,long,gene,minus,178523511,179025803,True
1557,FAM20B,1,179025804,179076567,long,gene,plus,178921843,179082069,
1558,TOR3A,1,179082070,179095996,long,gene,plus,179076568,179099329,
1559,ABL2,1,179099330,179229693,long,gene,minus,179095997,179293718,
1560,SOAT1,1,179293719,179358680,long,gene,plus,179229694,179365703,
1561,AXDND1,1,179365704,179554735,long,gene,plus,179358681,179591612,True
